SK_ID_CURR,TARGET
103461,0.1423960621417084
103462,0.3334440273204979
103473,0.412666890581451
103474,0.15348166122332574
103475,0.6772302639154116
103478,0.7045151271105544
103480,0.4791614519349241
103484,0.10789394488252697
103494,0.44931078898604326
103513,0.2506459833149932
103515,0.42535054473801714
103516,0.5729767520081481
103525,0.5144868992220618
103541,0.7302117412000936
103544,0.17035860914700454
103562,0.7277876204912725
103570,0.7661606171343089
103572,0.6764034219757988
103574,0.24779102956060595
103575,0.3546030159218769
103591,0.42965283544436406
103594,0.3676853596950241
103609,0.2760673208843737
103613,0.4131067504264983
103614,0.17356493639575654
103615,0.1299181191786171
103624,0.3159011142984466
103625,0.6506933473413798
103628,0.7278485844218427
103629,0.11731426385623998
103647,0.21863860867345256
103648,0.2733543041891285
103651,0.25912976907645624
103658,0.11126922997538119
103668,0.32873810354875593
103669,0.2474552624998922
103676,0.42401084835391845
103682,0.3886704548538595
103683,0.2085031678056936
103689,0.12148489095111642
103725,0.15620543026284306
103733,0.4053094014420013
103744,0.10626725307815546
103762,0.47989689011621356
103771,0.8329208078232866
103773,0.05538323121669285
103783,0.29069554404005016
103784,0.32428022305952625
103808,0.12885615967223307
103812,0.5317234198469243
103813,0.6098966384801
103814,0.24807335938273892
103818,0.7169099499887304
103824,0.2475316134025461
103828,0.22103963700097184
103830,0.8311528935613508
103840,0.12465785295148271
103842,0.5857608762966979
103847,0.6719716677396866
103848,0.3068614082090186
103851,0.09951962785286557
103854,0.6485762547879886
103857,0.6723953675982133
103861,0.10959392389895839
103862,0.341226446745775
103865,0.5093217106882224
103870,0.06273369749579122
103876,0.29829690189999647
103891,0.8337268850141668
103908,0.36754521684039904
103914,0.4849013499042295
103918,0.43284935309521866
103940,0.1717814156806644
103963,0.44090194520648573
103966,0.5090004400202739
103971,0.6711806034853419
103980,0.6165258401219482
103984,0.38571402943177807
103985,0.2955971956639698
103998,0.7085998038817253
104019,0.23099850146960066
104026,0.22626965003216362
104035,0.4136184930142609
104044,0.3365458895625084
104045,0.2698218963560399
104047,0.7469531268726236
104051,0.3171625645259297
104058,0.40796534962376024
104063,0.1424750897107937
104066,0.5639317127554454
104087,0.12622752671409476
104089,0.3509493624566616
104095,0.22879869108094353
104098,0.5172263964203427
104104,0.19177142435313088
104110,0.7764762442923888
104120,0.39822981223197135
104122,0.13981812783355513
104131,0.14233609663361368
104132,0.3328149632570556
104135,0.32910743177629687
104136,0.27825279431074523
104149,0.46557630698137564
104150,0.42334280162274485
104156,0.7662296070624288
104165,0.47443545555163225
104175,0.12421379928989242
104179,0.46715207038916406
104184,0.5274395760495665
104206,0.15422446351262065
104216,0.7930722091751488
104230,0.6253993010440264
104257,0.1341001325046958
104272,0.09750355898841286
104273,0.47732996684101814
104278,0.17516659116168368
104294,0.571846558648577
104295,0.1852803968009254
104297,0.22591279753980414
104298,0.34940347377931374
104308,0.3558299010892706
104318,0.209340400325543
104319,0.543687671692894
104320,0.6191319943174384
104327,0.5812142318913847
104334,0.3977851569403832
104344,0.36492728479353065
104350,0.26658468718907374
104351,0.591065320497156
104354,0.16997928302919785
104369,0.4739730611556867
104376,0.3573630332373835
104381,0.1655541566673799
104384,0.3761105170731712
104391,0.2579126016161294
104394,0.22406805702814625
104398,0.7039434404763665
104402,0.10006213944027893
104408,0.4954431813451966
104409,0.1998736559415152
104410,0.7843186965971002
104412,0.44306512061485587
104417,0.4607093952009928
104424,0.41940042412715606
104426,0.3331023690070163
104435,0.46316630707730766
104445,0.24677507994227937
104458,0.09426787553576886
104460,0.4240345730504954
104466,0.17560417609832588
104472,0.5157117757404484
104473,0.4801765323174655
104479,0.19560265561470874
104480,0.138413580165865
104482,0.4572997375805975
104499,0.1651193664037996
104501,0.15341302608241547
104502,0.1520824087889279
104506,0.5439455469034509
104510,0.08040006027174183
104512,0.283338671703528
104520,0.6304106853008504
104528,0.36144596262892353
104529,0.10571563115119458
104541,0.2903897388835821
104578,0.283224755361961
104584,0.34320964715479607
104588,0.4762644558847744
104602,0.6042913519200339
104610,0.21222107208466537
104611,0.6083253303013361
104618,0.3840473509842227
104620,0.3541091497481014
104622,0.11163158389270186
104624,0.15975206371855655
104625,0.5420012836735199
104634,0.47462361039893747
104639,0.4664746148686451
104646,0.2554174976230045
104647,0.25894820355923404
104652,0.15146415879578926
104670,0.5509927593094333
104677,0.18880687307850658
104685,0.4393818054499068
104691,0.21275535677458285
104696,0.4752874611686903
104699,0.16299491231605118
104712,0.4976041856009266
104714,0.21921561336563894
104717,0.506365547030973
104718,0.104557366994911
104740,0.4046132784205348
104741,0.2829765962471597
104743,0.04254972351144698
104744,0.2501733640843834
104747,0.3942458174307752
104767,0.3511207892978806
104772,0.7998687677762468
104776,0.7087905974321216
104779,0.17082151070948542
104814,0.16061319342288313
104815,0.14702229260119046
104830,0.5154802569987285
104831,0.5637305596796264
104833,0.4139245859844728
104839,0.16252573833637543
104840,0.23467026984307043
104860,0.4205880686894652
104861,0.1640931039902829
104866,0.33386106545157745
104870,0.16299637357880226
104877,0.4885451066696345
104878,0.11458895767494925
104879,0.240789911764726
104880,0.33060805292471546
104899,0.35022609270841437
104906,0.2279724611352639
104907,0.5055758751752732
104913,0.47034471635437064
104916,0.3948304601076546
104921,0.31870929113490426
104930,0.2686027872912375
104931,0.7316942153851735
104936,0.23628016915978683
104937,0.22043478823331153
104942,0.2083081115782477
104943,0.38058508339313724
104969,0.4719462597284814
104972,0.740678574326667
104988,0.455653026820385
105013,0.2401840900208111
105015,0.20287912877120956
105019,0.345313054901218
105027,0.32212217269187965
105030,0.38048687303118084
105035,0.7496000502543834
105041,0.11449837061124021
105051,0.6237924530340208
105056,0.33377330855990817
105067,0.905113331617308
105071,0.4977472495387658
105072,0.2363746038975306
105074,0.5940105107765129
105091,0.37363096975566107
105101,0.2117760779182057
105103,0.18931914978309744
105134,0.2965512696296343
105139,0.20981116348303275
105142,0.5071507661440664
105146,0.3762997933317886
105163,0.30969353666447424
105168,0.44507786993879994
105172,0.08393990413872443
105176,0.8714844416443829
105195,0.43033296608023425
105196,0.6071049802153824
105197,0.11445467441006917
105203,0.18124232074085195
105223,0.4622366626918513
105227,0.6502506687078777
105228,0.13955389362118983
105230,0.6295759011334412
105231,0.6505310342717581
105239,0.09923243885555771
105242,0.43244690933160335
105244,0.31470803735601194
105245,0.3121985618072847
105248,0.1040734833292632
105249,0.3417829901143218
105266,0.5667231332410179
105271,0.6943440468158205
105276,0.40448057513095736
105282,0.20025773930095817
105292,0.4520115402773834
105297,0.08894248070224259
105332,0.3543120776357773
105333,0.1606723267932779
105343,0.35340551142437876
105344,0.18059500999807052
105345,0.49470839540714484
105357,0.3422342834843314
105359,0.32693139435092144
105366,0.24482010704035634
105367,0.30286559873395047
105370,0.03791551562833485
105377,0.294263749400048
105390,0.32307837917629273
105399,0.05255637213815526
105403,0.34263685724341086
105404,0.3173208029473795
105414,0.17568685658385583
105417,0.4310993638102852
105425,0.6365602960805249
105452,0.39776108858143977
105454,0.4108666203002924
105456,0.41991719485813006
105470,0.2583402994633136
105471,0.26041531647642874
105483,0.5205473654983224
105493,0.5065900125838423
105508,0.49684903508674094
105514,0.40304771827719493
105515,0.07997346381621481
105528,0.7045983795740205
105529,0.28251317247909036
105531,0.52941588990365
105532,0.2992443964984178
105558,0.1483096213665977
105574,0.1555804721065126
105578,0.11040892043621361
105584,0.7445875009060053
105595,0.3614275279584337
105617,0.6014930270353409
105618,0.35492401290668607
105621,0.25524751375770993
105625,0.40147243943823585
105629,0.3434026690497187
105630,0.09824620608472093
105634,0.17127785252320832
105635,0.1765975515945142
105641,0.35468377967769577
105647,0.4370189222419512
105648,0.31111885331773503
105655,0.19341539470257993
105657,0.2101691092338205
105672,0.46514191836955726
105678,0.600050836287154
105682,0.475410289507904
105691,0.4000547163227641
105692,0.15103807489188947
105706,0.39376208507650884
105712,0.2905525902111211
105720,0.2538611897474146
105734,0.0708720891959823
105735,0.33904411800060985
105736,0.514015138967635
105737,0.09203436509026898
105738,0.6136367226084795
105740,0.5978393233422772
105744,0.28274996144567205
105747,0.2948248986439435
105749,0.6659023039270613
105754,0.3584487910416889
105758,0.2667008289102171
105760,0.3957651027038927
105767,0.6405129518049243
105784,0.5785938779643682
105791,0.23575551006281215
105802,0.6572142334678159
105807,0.530017956175213
105809,0.307384930862138
105816,0.32348307037617374
105817,0.14280964558601192
105824,0.7081990593064372
105832,0.3780527499721866
105856,0.16498424601200565
105865,0.23130393786103737
105899,0.7127342506734938
105906,0.2294146474118126
105916,0.3856630521849859
105923,0.4105767128940212
105937,0.3404217097674249
105965,0.15826956130122638
105966,0.3205741179837325
105968,0.27236368310526093
105973,0.21811945440009425
105976,0.5631856292365969
105978,0.3382814670619358
105979,0.17864200952488274
105991,0.3941578475204144
105998,0.5455582638584675
105999,0.22561205932764852
106000,0.7979342208829974
106001,0.35622063483807154
106010,0.4004292181625954
106011,0.14881025385421798
106013,0.7246633798141457
106015,0.25305647623205973
106026,0.14680833573878438
106032,0.2793267397525461
106035,0.8172726924505712
106040,0.37084288072520494
106041,0.6628168138363566
106044,0.12114343270965533
106053,0.6983159291715451
106054,0.03581978485824083
106065,0.5852823971575467
106081,0.24308400365218139
106083,0.44168670512629093
106087,0.2651166553510958
106090,0.6557590192850551
106101,0.06675102433708954
106102,0.1966434545468639
106109,0.2582809858861387
106116,0.3811212424874677
106150,0.04391671380077629
106155,0.6436743481879365
106166,0.16310830488935854
106176,0.5780594270507703
106189,0.16137828983630523
106199,0.5760535148622203
106205,0.4982942773178515
106206,0.4657639074410166
106211,0.13397281828115146
106214,0.14966774897598364
106216,0.2705527960790446
106217,0.24804853683404848
106225,0.2825146863779109
106249,0.3562521591347349
106256,0.6082220129983723
106258,0.352550265489772
106261,0.25416064904787694
106262,0.5602531904555825
106264,0.12730914576413965
106271,0.3342682017472144
106276,0.25879187961954997
106277,0.4425490134227759
106286,0.480488956131482
106293,0.23520749277474
106295,0.28306829870829714
106296,0.3068513003612997
106297,0.7057963877645762
106298,0.2867882485803008
106311,0.18207149395276706
106314,0.21239388907390924
106320,0.3628846759056742
106334,0.3951114349540208
106346,0.6825375774433731
106347,0.1409466416771914
106349,0.292032511375054
106354,0.3663641773690177
106360,0.1301752136172289
106373,0.6111095452530504
106377,0.4372905958126183
106386,0.599018265456715
106387,0.23425741586353757
106391,0.10435279256588513
106401,0.7410002366633054
106411,0.4567766073535252
106413,0.7480372677669955
106426,0.4480642130278859
106427,0.6277357275094413
106428,0.4910329481543633
106434,0.3313637877355333
106438,0.359620144714252
106440,0.2628646289843477
106441,0.24061100551832765
106452,0.5225937545246647
106453,0.4501131044730694
106454,0.19913817526215843
106457,0.5898865884615323
106484,0.34186843232026626
106488,0.4793022318876963
106491,0.7244565194053032
106514,0.4736250921157263
106527,0.3068607807019229
106528,0.23502165168653885
106529,0.05020828395016585
106534,0.5899129821113633
106550,0.6209588469547846
106577,0.32577884888487635
106585,0.450674290094347
106590,0.12105054704978255
106607,0.30190141773447204
106610,0.4190623432149618
106611,0.4288485157487883
106612,0.40528568242029733
106624,0.2738289680313637
106631,0.09847272928620683
106647,0.7532152119300786
106660,0.6036480430839805
106674,0.1555206631187445
106687,0.25705867799567533
106712,0.3437779729040071
106713,0.367752628199033
106717,0.38855059771532685
106720,0.3031979237704767
106721,0.4502440848975124
106724,0.3286545468305982
106735,0.43901863097737737
106739,0.24530556488430996
106740,0.5316062899297764
106754,0.39417608640071494
106760,0.7339468488459964
106761,0.48499891707035053
106784,0.5571609554975906
106787,0.46160712835853546
106797,0.12191454921424065
106798,0.5038928953039672
106802,0.752127819653414
106803,0.3754013533488073
106804,0.7352738217876601
106805,0.09924396673775043
106810,0.4838092473191651
106812,0.6052608225952958
106813,0.38338139174184444
106817,0.28977195024715385
106822,0.23540776452935835
106823,0.2061360810309846
106827,0.180164132170301
106841,0.42681656385454475
106851,0.49765401025815714
106852,0.23918584854139058
106853,0.6639271873479968
106854,0.8330466712885938
106861,0.24720906243524843
106873,0.3199627041202052
106877,0.25832947817031016
106878,0.13384799574084827
106881,0.3919129260896631
106900,0.08118724007287549
106906,0.17883663089441065
106907,0.49046820103151967
106914,0.6797912459593154
106916,0.3275235827670418
106924,0.06855221998505222
106931,0.38147858417523745
106936,0.48870624519278844
106937,0.4948933814359625
106938,0.2111824526834149
106939,0.42939619642504745
106943,0.3766739875243645
106944,0.7545204642006607
106967,0.4035856340789245
106980,0.3591538050387846
106986,0.4752285221390763
106987,0.20705803226719188
106990,0.1423921107378007
107013,0.04528552172494436
107023,0.29560821124434067
107033,0.32359486290012696
107037,0.3507970962386645
107048,0.18006128210782726
107071,0.15473940666587155
107081,0.09256175067781458
107113,0.3811038038866859
107130,0.385467378971071
107131,0.17313029730023166
107145,0.5652203889509508
107156,0.5899092609866339
107219,0.38202560430763505
107222,0.4891170027493361
107223,0.8061995063495376
107232,0.6678264893403256
107245,0.42293074953667353
107246,0.23234079296296933
107247,0.442999853489197
107256,0.06853043334655123
107259,0.05860581274078569
107260,0.11859100706335898
107279,0.6475173291865001
107280,0.4086135374089528
107281,0.2469493486462946
107285,0.21787200228478687
107329,0.23199913261059693
107337,0.4539684592689689
107349,0.37488917982147707
107350,0.1365818486855723
107351,0.23844072732677601
107359,0.6144135869807039
107391,0.6847421139130465
107394,0.2635578028621174
107395,0.10531468726021234
107406,0.2509243963346909
107416,0.43840896951109687
107417,0.3782040760254778
107418,0.46756142685405
107419,0.33907628767108705
107444,0.11888888685927795
107445,0.2980050951670341
107446,0.5090646162831449
107460,0.705135646722439
107470,0.3423639024844968
107475,0.5487233650040169
107520,0.13058584762730588
107526,0.45852841862175
107527,0.14732387382640194
107530,0.07298732748965563
107532,0.5097900126813407
107534,0.31597846903970217
107535,0.46878243936616687
107554,0.7428145142641361
107556,0.1852728355254902
107559,0.49984611976147447
107561,0.05840928922659253
107564,0.508511499507464
107566,0.19002361818879254
107571,0.2769861814618066
107590,0.6743852305461849
107602,0.5404332959110323
107625,0.34116582141927604
107626,0.8633532162616354
107635,0.10855854039566354
107636,0.3138688751708275
107645,0.3444108025917877
107652,0.7171542356432714
107655,0.29573061997374256
107668,0.23606601264564006
107670,0.33521551006723915
107677,0.05532473468127916
107680,0.6359931160423715
107683,0.7082502087604272
107684,0.21621715469053646
107691,0.2931547340409938
107692,0.38910298606998095
107703,0.2294537547665773
107709,0.09782146792744045
107710,0.48528241242806597
107721,0.7115148466345859
107725,0.5446973081426034
107727,0.28486237922714897
107739,0.16744798650683343
107740,0.3467171737653292
107741,0.44469842114059066
107747,0.14781014026154166
107765,0.8213793200135024
107768,0.1599865183796854
107775,0.5196917428776632
107782,0.7633302106277933
107790,0.3627764281976206
107801,0.30182613430449334
107807,0.11500214750319165
107811,0.27410989351050064
107817,0.43948144599368066
107826,0.20663936362760008
107838,0.5274231111323829
107839,0.44094305266007633
107843,0.4556506975036326
107847,0.5199423130131302
107849,0.6751348732205732
107850,0.5120674047978754
107867,0.4814172294258984
107871,0.46854910454979803
107908,0.23361528009976282
107913,0.36485638507023793
107927,0.17990959241103802
107931,0.36153145084340876
107955,0.15777554682456296
107962,0.4915105828121621
107977,0.3326342586876976
107978,0.2901781679684334
107993,0.2400025669338423
108010,0.2213075249265026
108016,0.315256525187975
108018,0.8039061246092675
108027,0.5496006753956014
108045,0.5926494371669858
108069,0.6611686114626263
108082,0.18796070211814453
108089,0.3988872362345458
108092,0.17673810017447833
108106,0.1803353707250209
108112,0.4089476324518585
108120,0.5068105573983166
108122,0.7310702754580032
108135,0.26974915032710733
108170,0.176697631549607
108171,0.3961847110016199
108177,0.1230463168504626
108180,0.48368238937737834
108183,0.13870916114497195
108184,0.18329535526983168
108185,0.37185627297572854
108192,0.4604850639804636
108195,0.5647173184297828
108196,0.40842628761577116
108218,0.15445944282217494
108219,0.5636422389287961
108243,0.4436669155468569
108249,0.14046959870241046
108251,0.10332524239453275
108274,0.19016143118641432
108280,0.8524968580724621
108289,0.3399914955587127
108292,0.21530770922869358
108295,0.14579339156570176
108327,0.20036761776858653
