,SK_ID_CURR,TARGET
139,101056,0.2555154382439125
140,101057,0.11144775409314651
141,101064,0.11208381014136427
142,101079,0.1651952891305914
143,101087,0.11328872043336852
144,101090,0.07143403515098073
145,101092,0.1351637450894649
146,101097,0.1468095778105822
147,101099,0.06178432373100908
148,101107,0.10534779703352726
149,101118,0.12360097468300654
150,101125,0.17716189681699696
151,101126,0.05643536214125792
152,101128,0.0821390079088927
153,101136,0.17598982965698387
154,101140,0.15844325725389483
155,101149,0.16985403473367572
156,101160,0.13493328716756472
157,101169,0.21202644779510563
158,101181,0.08612821030135522
159,101186,0.03857714023965898
160,101190,0.17651415005227714
161,101193,0.15142848707003703
162,101194,0.15381381650841394
163,101198,0.1661258355541056
164,101200,0.0700977266402835
165,101204,0.06385185207676276
166,101211,0.12474822828839334
167,101213,0.12121620085388439
168,101223,0.0883450629367022
169,101225,0.11005372991386456
170,101237,0.14949548628452108
171,101243,0.158518722317948
172,101244,0.20539916075583253
173,101258,0.09658682559278167
174,101259,0.240830426353828
175,101268,0.19588828179556886
176,101269,0.05870265099520166
177,101271,0.2259460637207032
178,101279,0.10088230840457266
179,101281,0.1841307648144604
180,101287,0.06172463146639352
181,101292,0.10727758263286924
182,101294,0.10682384351135142
183,101296,0.10780172721782716
184,101297,0.07422700712595702
185,101299,0.0831946855486469
186,101301,0.08073175645884226
187,101305,0.14756691498400284
188,101308,0.10467003110523455
189,101318,0.05728471216073591
190,101327,0.2555186257931056
191,101329,0.10544284141887514
192,101332,0.07978599559218078
193,101337,0.12194185452551876
194,101343,0.059155287799291405
195,101345,0.048504282576199945
196,101346,0.06505934177652237
197,101353,0.03583394047286622
198,101354,0.1817536221791492
199,101355,0.2419650557647811
200,101356,0.07893587678358834
201,101362,0.1559955923676802
202,101363,0.286494751010186
203,101365,0.06834882392931675
204,101366,0.13147506605689188
205,101367,0.21995247824165456
206,101368,0.036890085639413296
207,101374,0.1885129062899523
208,101380,0.05304035853584505
209,101383,0.06728364518265098
210,101398,0.054214541910410294
211,101399,0.2914891372420151
212,101401,0.21973390879607047
213,101412,0.12405678900956348
214,101426,0.1104869923788913
215,101427,0.34715491056081416
216,101428,0.18033627294298418
217,101429,0.21838369387253495
218,101434,0.08177184586170694
219,101440,0.09534473423565705
220,101448,0.12839465580002837
221,101449,0.12421187585715406
222,101465,0.0803359208650564
223,101467,0.04989721811633924
224,101472,0.20186092108271156
225,101478,0.2173114753419306
226,101497,0.12146505989864585
227,101504,0.12989294542241464
228,101547,0.06358170574038043
229,101548,0.12985653057470045
230,101555,0.1408067193197964
231,101570,0.0663884771469316
232,101572,0.10318686464322387
233,101578,0.08115314609412023
234,101580,0.2399966957782093
235,101588,0.1521558168814049
236,101602,0.04445083053780543
237,101610,0.1639634618924996
238,101614,0.10972141200550765
239,101616,0.11599321750961612
240,101643,0.14549133082021223
241,101644,0.1070529073365504
242,101649,0.17230806225486925
243,101650,0.11813786039791929
244,101665,0.03925402306969831
245,101667,0.13904014041757654
246,101669,0.09391399632570942
247,101674,0.12671023087606129
248,101675,0.07800045657974707
249,101678,0.19599324857612563
250,101682,0.12731494101115445
251,101686,0.13818739319318024
252,101697,0.20757353381874225
253,101700,0.23023575521790912
254,101711,0.09166993969910363
255,101714,0.06317053737501384
256,101715,0.21411902179498132
257,101728,0.1058249481699234
258,101732,0.11076970555651276
259,101757,0.21242369584056706
260,101758,0.13996968839357268
261,101759,0.11788872449612557
262,101762,0.04071154486275489
263,101764,0.09825380152606976
264,101780,0.29127704911828695
265,101784,0.0616979307777319
266,101789,0.050012519094250314
267,101816,0.1411053948479706
268,101819,0.07466626130588047
269,101827,0.030587055259841612
270,101863,0.1590835097701241
271,101867,0.1270997523825165
272,101870,0.03834885688419457
273,101873,0.1930653139472177
274,101878,0.14180269507786372
275,101879,0.06821154414013088
276,101880,0.05162933285899538
277,101887,0.13790692529829035
278,101897,0.057791146553470625
279,101901,0.10616732703756503
280,101903,0.3409625319874672
281,101920,0.09832859306781534
282,101921,0.09846349429552359
283,101922,0.09490053915821073
284,101961,0.16684173331549293
285,101962,0.07244444545554317
286,101971,0.09272216521669278
287,101976,0.2270038531885056
288,102002,0.14782062957618278
289,102005,0.05415206568833391
290,102007,0.36557110457396247
291,102017,0.05267952668177607
292,102019,0.23621312766865293
293,102029,0.031980774407326225
294,102051,0.19656497844733747
295,102052,0.03540189326673177
296,102054,0.04887945970199371
297,102062,0.16816131662570424
298,102067,0.2293316126250888
299,102068,0.1435005125710129
300,102070,0.09169758462081144
301,102090,0.15416014677809775
302,102092,0.1621398879136959
303,102099,0.1808705152545303
304,102100,0.05876956707298185
305,102112,0.1030590709595339
306,102113,0.09079363086871911
307,102122,0.25510224526075376
308,102123,0.11509094928464274
309,102125,0.09050840035093388
310,102126,0.19222632665547487
311,102146,0.10398364888907329
312,102147,0.1844780018197411
313,102151,0.07692952952862156
314,102158,0.1438255167229431
315,102159,0.08834745238269257
316,102162,0.09402369964428725
317,102165,0.08965576556956334
318,102166,0.11416383079445881
319,102174,0.05584284137409516
320,102193,0.26994668509688435
321,102198,0.08637336947753968
322,102205,0.19424771447322287
323,102206,0.06766331973747663
324,102218,0.07956338654144453
325,102221,0.10627479636815229
326,102230,0.11260847927318342
327,102238,0.14372303388036453
328,102248,0.09129164315885019
329,102252,0.20536242352211978
330,102259,0.093028702827917
331,102262,0.15593825448546747
332,102273,0.10938942128265411
333,102286,0.182007239979781
334,102293,0.0751840023687315
335,102294,0.053707704185530496
336,102296,0.12667188181144373
337,102298,0.10800433862409647
338,102303,0.0688305565374523
339,102309,0.09156620230799929
340,102315,0.07764797302121351
341,102340,0.07588430563245
342,102342,0.16000552231877144
343,102344,0.1466790725124708
344,102346,0.1301194298106004
345,102347,0.08410960358493388
346,102374,0.12831426177218822
347,102380,0.0727289481320615
348,102387,0.05563812617915608
349,102393,0.07612710252516407
350,102403,0.07588682010156525
351,102413,0.10637217341467436
352,102414,0.025729918303825743
353,102415,0.08539203962385583
354,102416,0.13084377726815322
355,102439,0.10027034072783213
356,102441,0.08634887124489547
357,102443,0.05175812139763071
358,102444,0.13972163524246806
359,102445,0.2285306960156519
360,102448,0.087382957028229
361,102449,0.16524477696347256
362,102450,0.2028820049944456
363,102456,0.09747381559012903
364,102458,0.1331951279664236
365,102459,0.11280868490772873
366,102465,0.04855806328308589
367,102470,0.21144012760774067
368,102471,0.07345081647783296
369,102475,0.13861556146492865
370,102476,0.17729902646894424
371,102506,0.12672832326583097
372,102509,0.08664546757074948
373,102519,0.09157080222440793
374,102522,0.09074077313146846
375,102545,0.08013262112698717
376,102549,0.09714954349984749
377,102562,0.04072200898652971
378,102563,0.07716240257712907
379,102568,0.17786791235751187
380,102582,0.15049584311773914
381,102592,0.04133546735095339
382,102597,0.16759290823191
383,102605,0.09739012143355678
384,102614,0.07905807990281193
385,102617,0.13884601530105847
386,102634,0.10763204905562379
387,102652,0.06671182265248356
388,102655,0.027187157115886512
389,102671,0.12777573172487228
390,102694,0.2211291176821378
391,102701,0.06562179039495375
392,102703,0.03357798472364948
393,102704,0.07108807799928171
394,102713,0.02827148759875633
395,102720,0.1955609778740373
396,102731,0.05637230364884322
397,102733,0.09915245704611059
398,102749,0.09339016911015695
399,102755,0.1032662310613029
400,102763,0.05787840437710499
401,102770,0.09755117224855403
402,102772,0.15091711554896223
403,102799,0.19396314962981853
404,102838,0.0699569767806727
405,102854,0.10176832480608825
406,102862,0.197054177038812
407,102863,0.09350264116980042
408,102867,0.05471611432364507
409,102868,0.05139181462891069
410,102878,0.12850386132468955
411,102887,0.1392140249133841
412,102898,0.2130117606426414
413,102904,0.12893418111980343
414,102912,0.14780085074597124
415,102919,0.06570876299302111
416,102927,0.10274653704896294
417,102932,0.09857062864986775
418,102933,0.2449041774533136
419,102935,0.08301875855943024
420,102958,0.13961837668704785
421,102969,0.13438976032345046
422,102971,0.04718359476589796
423,102975,0.05763248869310114
424,102979,0.12361427660114958
425,102982,0.0510880833593136
426,102987,0.1987376380384883
427,102989,0.14600212383062872
428,102995,0.1278523655173473
429,102996,0.06908990657158788
430,103000,0.07051511742747746
431,103001,0.1433763504414765
432,103004,0.1354290212495733
433,103010,0.07185138085104555
434,103025,0.19667913715580465
435,103029,0.12610287507397103
436,103046,0.1149274481827388
437,103056,0.09400840569153066
438,103062,0.16370421808731994
439,103078,0.07539985371939249
440,103083,0.04043436677703741
441,103092,0.15758461207296817
442,103096,0.12418333852825911
443,103097,0.18762938033888513
444,103102,0.20234995331117017
445,103112,0.11900557710207305
446,103132,0.09848199111617102
447,103144,0.12004162544878876
448,103145,0.08580300173727687
449,103146,0.056937816758793204
450,103147,0.15304195670960405
451,103158,0.08289113652023883
452,103171,0.12139359510767664
453,103173,0.044966520204941095
454,103184,0.06862412713414937
455,103195,0.1577029373904883
456,103196,0.07456748898373268
457,103206,0.03553574337743852
458,103230,0.16267763467600918
459,103231,0.2611318984592413
460,103232,0.05867013623717775
461,103239,0.19679807904341498
462,103240,0.16746035921605804
463,103243,0.10555690598562502
464,103252,0.15731915064622506
465,103258,0.11872869637744125
466,103259,0.16942572424361307
467,103279,0.06056553581203586
468,103280,0.026149902821541456
469,103286,0.0811371784753628
470,103287,0.3255505558152455
471,103290,0.07920230675659101
472,103298,0.10036282592300841
473,103315,0.0346015275360672
474,103319,0.07651245455667946
475,103334,0.16809415268138006
476,103336,0.1595917417979547
477,103345,0.09624604327502455
478,103368,0.07013801040544027
479,103371,0.23002232927253524
480,103377,0.0839240320257773
481,103398,0.055908350817069366
482,103404,0.09765216578826948
483,103408,0.15870842921289027
484,103410,0.08423350772219382
485,103418,0.061480323411378955
486,103420,0.2124375499026153
487,103432,0.16265777779166746
488,103433,0.0696219346615875
489,103436,0.059227730405498794
490,103440,0.08729361535023053
491,103453,0.07942752478276385
492,103459,0.15342183169482623
493,103460,0.10766397078884389
494,103461,0.04316772059459308
495,103462,0.1261538357149969
496,103473,0.15073984184190808
497,103474,0.037549922120889916
498,103475,0.21296708971288703
499,103478,0.19789141685300016
500,103480,0.17436429244045415
501,103484,0.058166513571371
502,103494,0.0991204080691794
503,103513,0.13105693561257378
504,103515,0.08036339840325907
505,103516,0.27976883584660883
506,103525,0.18934151479548078
507,103541,0.22607476564276088
508,103544,0.0711157581113115
509,103562,0.24901543810725793
510,103570,0.34867610188552955
511,103572,0.1909491086843992
512,103574,0.05673127514548555
513,103575,0.09033517631936211
514,103591,0.18133710154241306
515,103594,0.08259627045262745
516,103609,0.08325895482122496
517,103613,0.0904668315969222
518,103614,0.10969312251069936
519,103615,0.08836954592108429
520,103624,0.10582605535668253
521,103625,0.2763060729647595
522,103628,0.22515039725798322
523,103629,0.045862892038277606
524,103647,0.11423910628146354
525,103648,0.18247264201567054
526,103651,0.09029205055308115
527,103658,0.06625904124403645
528,103668,0.10466147069812218
529,103669,0.06594166156349171
530,103676,0.15317837552128874
531,103682,0.09574996046983605
532,103683,0.08676528723237535
533,103689,0.05049007646786411
534,103725,0.06587049635557518
535,103733,0.1499967688303054
536,103744,0.033190691561116155
537,103762,0.11592245656462381
538,103771,0.2739923588809012
539,103773,0.026062357955739503
540,103783,0.1320836408291036
541,103784,0.1414476353184484
542,103808,0.0629736765989183
543,103812,0.13084576886744223
544,103813,0.13017315825478654
545,103814,0.09419615928021112
546,103818,0.25443021050734993
547,103824,0.05968045963170325
548,103828,0.06211537672417038
549,103830,0.24384265501591224
550,103840,0.042032087702669925
551,103842,0.17057663629623568
552,103847,0.22766995830343462
553,103848,0.1403713585910987
554,103851,0.04275275719465594
555,103854,0.2263695500474919
556,103857,0.3064974672514673
557,103861,0.03748785215143754
558,103862,0.16082351873381076
559,103865,0.19736756051562832
560,103870,0.03462059882479182
561,103876,0.08008056476397209
562,103891,0.31376085829586053
563,103908,0.06841530986305924
564,103914,0.1516883759689979
565,103918,0.15770675455120722
566,103940,0.0807229469067858
567,103963,0.17338787331434857
568,103966,0.1687406022690755
569,103971,0.15245707898504224
570,103980,0.1209035533678092
571,103984,0.14921049762722974
572,103985,0.07512557714248554
573,103998,0.3138672659646463
574,104019,0.05992944930712338
575,104026,0.11034363201988753
576,104035,0.14774107156488
577,104044,0.1127136328083635
578,104045,0.07170327755032216
579,104047,0.19086050790239448
580,104051,0.07292043214384185
581,104058,0.12012909241769308
582,104063,0.03160603861735713
583,104066,0.13340430679287293
584,104087,0.045256908599979065
585,104089,0.08405303020647574
586,104095,0.06805439178511344
587,104098,0.20413699559136078
588,104104,0.04856217961070047
589,104110,0.25492290466936535
590,104120,0.131655449672032
591,104122,0.04525255209206639
592,104131,0.06570560901681619
593,104132,0.15292234349771178
594,104135,0.09254664997615604
595,104136,0.08656127984864523
596,104149,0.11736735218682458
597,104150,0.1049820797742651
598,104156,0.20999508975072406
599,104165,0.2048679407274164
600,104175,0.08173888384074524
601,104179,0.18071210932208392
602,104184,0.2062312028567826
603,104206,0.07070703368516788
604,104216,0.22339416035974086
605,104230,0.2106297656036548
606,104257,0.04370770754737291
607,104272,0.06298845791232249
608,104273,0.13369464561521718
609,104278,0.05933103279690471
610,104294,0.1614646397161123
611,104295,0.08627977809860408
612,104297,0.050554251286917117
613,104298,0.09463201490911752
614,104308,0.1360990014058094
615,104318,0.06394170038377403
616,104319,0.1250730674003739
617,104320,0.15822248571897662
618,104327,0.1312080409630754
619,104334,0.10197945994207651
620,104344,0.12025580427396108
621,104350,0.04952518344000443
622,104351,0.1461355489440654
623,104354,0.08683069529192039
624,104369,0.22652583950149655
625,104376,0.12445946873764119
626,104381,0.1074383980264039
627,104384,0.09076381627613093
628,104391,0.08929458029236635
629,104394,0.0660038135734909
630,104398,0.21592890294128594
631,104402,0.043696890056626324
632,104408,0.14133314701903887
633,104409,0.0655327119756985
634,104410,0.24732807295559905
635,104412,0.13737752998329214
636,104417,0.1614469360811778
637,104424,0.11098568228091371
638,104426,0.08939403377700615
639,104435,0.14570690761454705
640,104445,0.06334780518237237
641,104458,0.053834457000536344
642,104460,0.10538152612336635
643,104466,0.0634454281965219
644,104472,0.1859861007781993
645,104473,0.15881801009215918
646,104479,0.0392220165244425
647,104480,0.05835107174240437
648,104482,0.2057969304314073
649,104499,0.03277086514913834
650,104501,0.043487933238948936
651,104502,0.080476066047464
652,104506,0.12239971316874565
653,104510,0.02850467450368376
654,104512,0.11170971953899
655,104520,0.1952951355798677
656,104528,0.12152639375758657
657,104529,0.06248491390415651
658,104541,0.10473793457088751
659,104578,0.08031147475647633
660,104584,0.10716334141508314
661,104588,0.19630235342224223
662,104602,0.16373407017665037
663,104610,0.06952432583694314
664,104611,0.1412878686018539
665,104618,0.16043815340447976
666,104620,0.07815922217379569
667,104622,0.05353420780833162
668,104624,0.07597845472947937
669,104625,0.13217057138917762
670,104634,0.18439578081930436
671,104639,0.10369456984603077
672,104646,0.07200208813280345
673,104647,0.07212265309176294
674,104652,0.07792894018278758
675,104670,0.16180094205881748
676,104677,0.10290950389028848
677,104685,0.21286860495671292
678,104691,0.10798635846186654
679,104696,0.12165497076462095
680,104699,0.06676453833695825
681,104712,0.20695233871671467
682,104714,0.10614012605253531
683,104717,0.11913603165927085
684,104718,0.04643510686954323
685,104740,0.07000148389742356
686,104741,0.09061219733222901
687,104743,0.0295988470644518
688,104744,0.11772803482654198
689,104747,0.18190291817978044
690,104767,0.15121012707836165
691,104772,0.43593593392158675
692,104776,0.25301005359357687
693,104779,0.062020253536026915
694,104814,0.05903893474246526
695,104815,0.07871138496650547
696,104830,0.1396890026964888
697,104831,0.2178208106563364
698,104833,0.17312600442870243
699,104839,0.06898653269250034
700,104840,0.0729927312312187
701,104860,0.12881137479464808
702,104861,0.0676877068067807
703,104866,0.10757848231985669
704,104870,0.07910932897958416
705,104877,0.14741572234620098
706,104878,0.056373967653747435
707,104879,0.07550642753210157
708,104880,0.10380151490633815
709,104899,0.09604621824646979
710,104906,0.10141900913712185
711,104907,0.14598226285841762
712,104913,0.15845592632833475
713,104916,0.15238063807668295
714,104921,0.07392006835104815
715,104930,0.08801370467352365
716,104931,0.2114013674415313
717,104936,0.10235387379770763
718,104937,0.09508102190228805
719,104942,0.05722683072091498
720,104943,0.08252891296737475
721,104969,0.14185684577508736
722,104972,0.28804122202735305
723,104988,0.1677486486103811
724,105013,0.08130927224848003
725,105015,0.07737960406367955
726,105019,0.1292321988338264
727,105027,0.133861482082523
728,105030,0.10815806016366039
729,105035,0.30448693520854564
730,105041,0.058586048814123756
731,105051,0.13100810282232997
732,105056,0.11163833094613998
733,105067,0.39681676744636785
734,105071,0.141403058549886
735,105072,0.08039648730832827
736,105074,0.21987179750466482
737,105091,0.12850159350694906
738,105101,0.07056021953244475
739,105103,0.07565949094660172
740,105134,0.08735919121837402
741,105139,0.07113448799421593
742,105142,0.203247316871874
743,105146,0.07974678390665887
744,105163,0.10213838212790324
745,105168,0.19561067713828034
746,105172,0.036511207795286736
747,105176,0.26022914426878235
748,105195,0.12074823761148924
749,105196,0.23051035272497247
750,105197,0.04892954837351028
751,105203,0.09757770417266289
752,105223,0.13129393894860977
753,105227,0.19740435534189116
754,105228,0.03386790076934537
755,105230,0.2327791095627558
756,105231,0.17063469732398223
757,105239,0.10056581178648703
758,105242,0.11268219945316928
759,105244,0.12157462988095502
760,105245,0.15758641047041524
761,105248,0.0717771584883369
762,105249,0.07604330594601981
763,105266,0.18876007620637594
764,105271,0.2527862292969917
765,105276,0.12489987454455921
766,105282,0.07607170166278103
767,105292,0.12623551896503019
768,105297,0.0299159258615441
769,105332,0.16686665269018036
770,105333,0.07202570998731327
771,105343,0.09844778956499656
772,105344,0.058592440358116726
773,105345,0.18656316789071137
774,105357,0.08280703259088498
775,105359,0.08929812658633814
776,105366,0.08056710915925644
777,105367,0.14100650119301472
778,105370,0.020797723598544808
779,105377,0.11665143496967308
780,105390,0.08757140085345279
781,105399,0.050823003944196726
782,105403,0.13627942937442195
783,105404,0.06844390221104162
784,105414,0.0861687551071346
785,105417,0.09558978214915721
786,105425,0.22640115398668262
787,105452,0.12404282239441367
788,105454,0.14940446674680233
789,105456,0.1269723691372457
790,105470,0.10903064568149046
791,105471,0.08631075825565875
792,105483,0.12233719832234169
793,105493,0.15219798234501813
794,105508,0.19332586057453272
795,105514,0.12053949847618442
796,105515,0.043934293649510105
797,105528,0.25657178777904405
798,105529,0.09342752024309914
799,105531,0.11794151438173928
800,105532,0.1095054221700413
801,105558,0.04377907457294771
802,105574,0.060491804409564184
803,105578,0.03443553346791274
804,105584,0.31196747200354213
805,105595,0.14896840893408442
806,105617,0.15603628006903492
807,105618,0.09828499156071269
808,105621,0.08278874030887216
809,105625,0.10760862731417509
810,105629,0.1401797232161929
811,105630,0.04566157118177489
812,105634,0.06065578544352378
813,105635,0.05815999195323014
814,105641,0.1759042802167988
815,105647,0.15902118894640455
816,105648,0.12146631856916276
817,105655,0.07162646058270045
818,105657,0.06749674152244325
819,105672,0.13408975966667666
820,105678,0.17095447218164633
821,105682,0.1033125927263739
822,105691,0.10421465885231167
823,105692,0.06818759342346666
824,105706,0.15563222134029495
825,105712,0.13191981777234818
826,105720,0.0935368577866235
827,105734,0.04690344872027065
828,105735,0.09463508312717664
829,105736,0.14213316129494738
830,105737,0.04183972125077714
831,105738,0.21153243959070012
832,105740,0.225782104370127
833,105744,0.05964530195093849
834,105747,0.14971433127579725
835,105749,0.22091708932403162
836,105754,0.13355951547707348
837,105758,0.058489482298845256
838,105760,0.08639219204684219
839,105767,0.1763920957392651
840,105784,0.22389924881282114
841,105791,0.09972369370209849
842,105802,0.11459617801215946
843,105807,0.20215637150219398
844,105809,0.06697361591226612
845,105816,0.12566106926646148
846,105817,0.04665867412004314
847,105824,0.203341113035998
848,105832,0.12444307774756426
849,105856,0.0672867746362929
850,105865,0.1040373755946222
851,105899,0.13437395966277269
852,105906,0.047840963927230654
853,105916,0.13339596489500902
854,105923,0.15777199561800928
855,105937,0.14782541045852526
856,105965,0.05926062391045942
857,105966,0.11663391805895551
858,105968,0.06919086278032874
859,105973,0.06817902013268429
860,105976,0.14776270397935934
861,105978,0.07772637656620693
862,105979,0.06985217281071293
863,105991,0.1293829730252145
864,105998,0.11414819527066175
865,105999,0.09709127662804688
866,106000,0.23382372007705862
867,106001,0.13732296068194763
868,106010,0.11600679772658486
869,106011,0.07917195582693287
870,106013,0.20540546230350365
871,106015,0.09063196268286712
872,106026,0.04386558468905202
873,106032,0.12461542020042941
874,106035,0.20631886057800702
875,106040,0.09260448965511771
876,106041,0.1793380903679414
877,106044,0.04361465232176195
878,106053,0.22384078906291105
879,106054,0.04416657791563461
880,106065,0.2393585436850864
881,106081,0.08777231592497159
882,106083,0.1466600703322679
883,106087,0.09060072876923751
884,106090,0.14646798820193857
885,106101,0.03648500444458531
886,106102,0.0931886081637058
887,106109,0.1096351802597981
888,106116,0.09833723391296602
889,106150,0.04218043499503209
890,106155,0.23994827485265216
891,106166,0.049986084500212885
892,106176,0.11048511051595444
893,106189,0.06414953466570525
894,106199,0.15775249887945414
895,106205,0.0979932471455343
896,106206,0.11326926485410935
897,106211,0.08672656378348963
898,106214,0.04305896784089886
899,106216,0.10578336971116675
900,106217,0.1260752859807008
901,106225,0.08651050460486479
902,106249,0.09568157807049643
903,106256,0.15548685232186832
904,106258,0.12992292839162675
905,106261,0.08999625763835482
906,106262,0.17597177503139208
907,106264,0.030647361504846395
908,106271,0.11583290148565402
909,106276,0.08184655987007453
910,106277,0.15634610408549135
911,106286,0.1746196967206473
912,106293,0.05443989388754565
913,106295,0.09624189732127256
914,106296,0.10746300838076053
915,106297,0.19353281770016312
916,106298,0.07394467819502817
917,106311,0.055826447316983045
918,106314,0.1407781293320963
919,106320,0.12519871088585255
920,106334,0.1466318577448907
921,106346,0.17864607610692218
922,106347,0.06834499457169553
923,106349,0.11011104099760682
924,106354,0.10249761519033472
925,106360,0.047591330205938434
926,106373,0.14118559464973165
927,106377,0.1460604289330647
928,106386,0.2102728633915949
929,106387,0.11039303165825813
930,106391,0.0300427967974279
931,106401,0.1788130481240628
932,106411,0.19664303825427965
933,106413,0.23941080013973315
934,106426,0.13818967984289912
935,106427,0.1253925366430623
936,106428,0.18292705837450277
937,106434,0.09162752776995373
938,106438,0.11911024605238603
939,106440,0.11035323516087832
940,106441,0.04915204263553626
941,106452,0.19914918745850338
942,106453,0.12655621833682637
943,106454,0.0886281149995754
944,106457,0.15969042957548685
945,106484,0.1061513586011391
946,106488,0.2150361631508813
947,106491,0.1839579361866817
948,106514,0.1571233785093338
949,106527,0.131078400454199
950,106528,0.0914186085156403
951,106529,0.02401200950893618
952,106534,0.23720703041701097
953,106550,0.26355491476181686
954,106577,0.09212463804908921
955,106585,0.15599701130202995
956,106590,0.05520030362980424
957,106607,0.09978879531757578
958,106610,0.12434824874639436
959,106611,0.1004757050453831
960,106612,0.1616940522400602
961,106624,0.09035687642721134
962,106631,0.044217024323999286
963,106647,0.3263871737196131
964,106660,0.22537487332678857
965,106674,0.08724373114288493
966,106687,0.08977941445747833
967,106712,0.09305865315726639
968,106713,0.11988039906633957
969,106717,0.09132038375406881
970,106720,0.15163760352926955
971,106721,0.15037589880419416
972,106724,0.07811234198161465
973,106735,0.14534103697907877
974,106739,0.10716339319813462
975,106740,0.15834421120207698
976,106754,0.09548713523828772
977,106760,0.3011926692324034
978,106761,0.12354122957513088
979,106784,0.15493745164291955
980,106787,0.11145357015022424
981,106797,0.03714083656968503
982,106798,0.15539071679354502
983,106802,0.15257349783494487
984,106803,0.15075054265949708
985,106804,0.3654277964483721
986,106805,0.07217393784358928
987,106810,0.16954608603089003
988,106812,0.166969447089569
989,106813,0.10548403560629883
990,106817,0.09540931715139592
991,106822,0.07981876215231377
992,106823,0.07461584852158945
993,106827,0.06944164367919745
994,106841,0.1181971127673805
995,106851,0.13889641065520947
996,106852,0.1188142932340352
997,106853,0.19260686024873633
998,106854,0.3702222282195497
